customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_bucket,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,risk_tier,revenue_at_risk
6845-RGTYS,Female,0,Yes,No,47,25-48,Month-to-month,Fiber optic,Electronic check,98.75,4533.7,Yes,0.3698,Medium,438.21
7328-OWMOM,Female,0,No,Yes,31,25-48,One year,No,Credit card (automatic),20.1,589.25,No,0.0204,Low,4.92
4418-LZMSV,Male,0,Yes,Yes,13,13-24,Month-to-month,DSL,Bank transfer (automatic),61.8,750.1,No,0.1212,Low,89.88
5155-AZQPB,Female,0,Yes,Yes,28,25-48,Month-to-month,DSL,Mailed check,49.9,1410.25,No,0.1684,Low,100.84
8861-HGGKB,Female,0,No,No,10,0-12,Month-to-month,Fiber optic,Electronic check,86.45,830.85,Yes,0.6601,High,684.79
1087-GRUYI,Male,0,Yes,No,38,25-48,Two year,No,Bank transfer (automatic),20.4,743.5,No,0.0103,Low,2.52
7065-YUNRY,Female,0,No,No,1,0-12,Month-to-month,DSL,Mailed check,45.3,45.3,Yes,0.4333,Medium,235.54
7694-VLBWQ,Male,0,Yes,No,67,49+,One year,Fiber optic,Electronic check,104.1,7040.85,Yes,0.1997,Low,249.47
2546-KZAAT,Male,0,Yes,No,52,49+,One year,DSL,Mailed check,75.4,3865.45,No,0.0576,Low,52.12
0181-RITDD,Male,0,Yes,Yes,62,49+,Two year,Fiber optic,Mailed check,108.15,6825.65,No,0.031,Low,40.23
5989-PGKJB,Female,0,No,No,16,13-24,Month-to-month,Fiber optic,Electronic check,86.25,1340.1,No,0.5964,High,617.27
4795-KTRTH,Female,1,Yes,No,5,0-12,Month-to-month,Fiber optic,Electronic check,81.0,371.65,Yes,0.7234,High,703.14
8272-ONJLV,Male,0,No,No,12,0-12,One year,Fiber optic,Electronic check,95.7,1184.0,No,0.4702,Medium,539.98
1488-PBLJN,Female,0,Yes,Yes,72,49+,Two year,Fiber optic,Bank transfer (automatic),116.85,8477.7,No,0.0419,Low,58.75
0308-GIQJT,Male,1,No,No,71,49+,One year,Fiber optic,Bank transfer (automatic),105.75,7382.85,No,0.1037,Low,131.6
3778-FOAQW,Female,0,Yes,No,24,13-24,One year,No,Mailed check,20.15,456.85,No,0.0393,Low,9.5
4452-ROHMO,Female,0,No,No,15,13-24,Two year,No,Mailed check,19.6,331.6,No,0.0309,Low,7.27
6481-OGDOO,Male,0,Yes,No,67,49+,One year,Fiber optic,Credit card (automatic),90.6,6056.15,Yes,0.0696,Low,75.67
3090-LETTY,Male,0,No,Yes,2,0-12,Month-to-month,DSL,Bank transfer (automatic),60.95,134.6,No,0.2161,Low,158.06
5349-AZPEW,Female,0,Yes,Yes,5,0-12,Month-to-month,DSL,Mailed check,25.05,125.5,No,0.3885,Medium,116.78
3753-TSEMP,Female,0,Yes,No,15,13-24,Month-to-month,Fiber optic,Electronic check,88.15,1390.6,Yes,0.6452,High,682.49
8305-VHZBZ,Male,0,No,No,1,0-12,Month-to-month,No,Mailed check,20.2,20.2,Yes,0.2564,Low,62.15
9720-JJJOR,Male,0,Yes,Yes,41,25-48,One year,DSL,Bank transfer (automatic),60.3,2511.3,No,0.0345,Low,24.96
8100-HZZLJ,Female,0,No,Yes,43,25-48,Month-to-month,DSL,Electronic check,63.95,2737.05,No,0.1156,Low,88.71
8775-ERLNB,Male,1,Yes,No,1,0-12,Month-to-month,Fiber optic,Electronic check,74.3,74.3,No,0.7266,High,647.84
8309-IEYJD,Female,1,No,No,1,0-12,Month-to-month,Fiber optic,Mailed check,70.6,70.6,No,0.6619,High,560.76
9172-JITSM,Female,0,Yes,Yes,26,25-48,Month-to-month,Fiber optic,Electronic check,90.8,2361.8,Yes,0.5809,High,632.95
6298-QDFNH,Male,0,No,No,22,13-24,Month-to-month,Fiber optic,Electronic check,79.35,1730.35,Yes,0.5792,High,551.51
7398-HPYZQ,Male,0,Yes,No,71,49+,Two year,DSL,Bank transfer (automatic),90.55,6404.0,No,0.0118,Low,12.82
3546-GHEAE,Male,0,No,No,7,0-12,Two year,No,Mailed check,19.45,165.35,No,0.0451,Low,10.53
7361-YPXFS,Female,1,No,No,28,25-48,Month-to-month,DSL,Bank transfer (automatic),64.45,1867.6,No,0.1417,Low,109.59
6557-BZXLQ,Male,1,No,No,16,13-24,Month-to-month,Fiber optic,Electronic check,69.65,1043.3,No,0.5309,High,443.73
2550-QHZGP,Male,0,No,No,7,0-12,One year,No,Mailed check,19.5,128.6,No,0.0836,Low,19.56
7519-JTWQH,Female,0,No,No,69,49+,Two year,Fiber optic,Bank transfer (automatic),110.5,7455.45,No,0.0733,Low,97.2
2538-OIMXF,Female,0,No,Yes,1,0-12,Month-to-month,DSL,Mailed check,24.7,24.7,No,0.429,Medium,127.16
8543-MSDMF,Male,0,No,No,3,0-12,Month-to-month,DSL,Electronic check,77.4,206.15,No,0.4773,Medium,443.32
9961-JBNMK,Male,1,No,No,21,13-24,Month-to-month,Fiber optic,Bank transfer (automatic),96.8,2030.3,Yes,0.6032,High,700.68
1170-SASML,Female,0,Yes,No,69,49+,Month-to-month,Fiber optic,Bank transfer (automatic),85.4,5869.4,No,0.1723,Low,176.57
4872-JCVCA,Female,0,Yes,No,71,49+,Two year,DSL,Bank transfer (automatic),47.6,3377.8,No,0.0068,Low,3.88
5346-BZCHP,Female,0,Yes,Yes,69,49+,Two year,No,Mailed check,19.4,1346.2,No,0.0022,Low,0.51
2038-LLMLM,Female,0,No,No,48,25-48,Month-to-month,Fiber optic,Electronic check,103.85,4946.05,No,0.4842,Medium,603.41
6173-ITPWD,Male,0,Yes,No,47,25-48,Month-to-month,Fiber optic,Bank transfer (automatic),83.35,4065.0,Yes,0.3134,Medium,313.46
9734-UYXQI,Female,0,No,No,2,0-12,Month-to-month,DSL,Electronic check,49.4,106.55,Yes,0.5779,High,342.58
1216-BGTSP,Male,0,No,No,45,25-48,Month-to-month,Fiber optic,Credit card (automatic),108.45,4964.7,No,0.3286,Medium,427.64
4138-NAXED,Male,0,No,No,51,49+,Month-to-month,Fiber optic,Bank transfer (automatic),81.0,4085.75,No,0.1958,Low,190.32
2189-UXTKY,Female,0,Yes,No,22,13-24,Month-to-month,DSL,Electronic check,79.2,1742.75,Yes,0.3428,Medium,325.8
0744-BIKKF,Male,0,No,No,72,49+,Two year,DSL,Bank transfer (automatic),86.65,6224.8,No,0.0119,Low,12.37
7483-IQWIB,Male,0,Yes,Yes,37,25-48,Month-to-month,Fiber optic,Electronic check,92.95,3415.25,No,0.491,Medium,547.66
5248-KWLAR,Male,0,Yes,Yes,71,49+,Two year,DSL,Electronic check,90.35,6325.25,No,0.0136,Low,14.75
4958-GZWIY,Male,0,Yes,Yes,7,0-12,Month-to-month,DSL,Electronic check,48.7,340.25,Yes,0.3225,Medium,188.47
7996-MHXLW,Female,0,No,No,66,49+,Two year,No,Credit card (automatic),25.15,1683.6,No,0.0056,Low,1.69
7833-PKIHD,Male,0,Yes,Yes,51,49+,One year,DSL,Bank transfer (automatic),76.4,3966.3,No,0.0373,Low,34.2
7061-OVMIM,Female,0,Yes,Yes,30,25-48,One year,No,Bank transfer (automatic),19.55,608.5,No,0.023,Low,5.4
5153-RTHKF,Female,0,No,No,34,25-48,Month-to-month,Fiber optic,Electronic check,85.35,2896.6,No,0.4889,Medium,500.73
1852-QSWCD,Male,0,Yes,Yes,64,49+,Two year,No,Mailed check,24.8,1514.85,No,0.0056,Low,1.67
4832-VRBMR,Male,1,Yes,No,65,49+,One year,Fiber optic,Bank transfer (automatic),103.15,6792.45,No,0.2342,Low,289.89
9079-LWTFD,Male,0,No,No,47,25-48,Month-to-month,Fiber optic,Mailed check,100.75,4669.2,No,0.1719,Low,207.83
6356-ELRKD,Female,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,95.6,95.6,Yes,0.7024,High,805.79
8624-GIOUT,Female,0,No,No,49,49+,Month-to-month,DSL,Credit card (automatic),59.75,2934.3,Yes,0.08,Low,57.36
3392-EHMNK,Female,0,Yes,Yes,67,49+,Two year,Fiber optic,Credit card (automatic),94.1,6302.8,No,0.031,Low,35.01
5986-WWXDV,Male,0,No,Yes,39,25-48,One year,No,Bank transfer (automatic),19.35,779.2,No,0.0154,Low,3.58
3061-BCKYI,Male,0,No,No,14,13-24,Month-to-month,No,Mailed check,19.9,283.75,No,0.1171,Low,27.96
6179-GJPSO,Female,1,No,No,43,25-48,Month-to-month,Fiber optic,Credit card (automatic),108.15,4600.7,Yes,0.2424,Low,314.59
7901-TBKJX,Male,1,No,No,56,49+,Month-to-month,Fiber optic,Electronic check,101.05,5594.0,No,0.538,High,652.38
7228-PAQPD,Female,0,No,No,14,13-24,One year,DSL,Credit card (automatic),59.1,772.85,No,0.1135,Low,80.49
3177-LASXD,Female,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,71.35,71.35,Yes,0.6087,High,521.17
7746-QYVCO,Male,0,Yes,Yes,16,13-24,One year,DSL,Mailed check,55.85,857.8,No,0.0874,Low,58.58
5804-HYIEZ,Male,0,Yes,Yes,70,49+,Month-to-month,Fiber optic,Electronic check,106.05,7554.05,No,0.2649,Low,337.11
9919-FZDED,Male,1,Yes,No,72,49+,Two year,DSL,Credit card (automatic),84.1,5981.65,No,0.0247,Low,24.93
5934-TSSAU,Female,0,Yes,Yes,23,13-24,Month-to-month,Fiber optic,Credit card (automatic),75.3,1702.9,No,0.3645,Medium,329.36
3486-KHMLI,Male,0,No,Yes,21,13-24,Month-to-month,No,Mailed check,24.7,467.15,No,0.0939,Low,27.83
4897-QSUYC,Female,0,No,No,1,0-12,Month-to-month,No,Mailed check,20.15,20.15,Yes,0.2525,Low,61.05
1084-UQCHV,Male,0,No,Yes,1,0-12,Month-to-month,Fiber optic,Bank transfer (automatic),69.75,69.75,Yes,0.4757,Medium,398.16
8290-YWKHZ,Female,1,Yes,No,32,25-48,Month-to-month,Fiber optic,Electronic check,93.2,2931.0,Yes,0.7083,High,792.16
2955-BJZHG,Male,0,Yes,Yes,17,13-24,Month-to-month,Fiber optic,Electronic check,80.85,1400.85,Yes,0.4978,Medium,482.97
3806-DXQOM,Female,0,No,No,4,0-12,Month-to-month,DSL,Electronic check,33.65,137.85,Yes,0.4801,Medium,193.86
6784-XYJAE,Female,0,No,No,36,25-48,One year,DSL,Electronic check,55.8,1941.5,No,0.1052,Low,70.44
3933-DQPWX,Female,0,No,No,50,49+,Two year,DSL,Credit card (automatic),39.7,1932.75,No,0.0152,Low,7.24
6661-EIPZC,Female,0,Yes,Yes,48,25-48,Month-to-month,DSL,Credit card (automatic),29.5,1423.05,No,0.0816,Low,28.89
8957-THMOA,Female,0,No,Yes,50,49+,Two year,No,Credit card (automatic),20.15,970.85,No,0.0044,Low,1.06
2251-PYLPB,Male,0,Yes,No,72,49+,Two year,DSL,Credit card (automatic),79.55,5810.9,No,0.0079,Low,7.54
5555-RNPGT,Male,0,No,Yes,10,0-12,Month-to-month,No,Credit card (automatic),24.8,223.9,No,0.1324,Low,39.4
1057-FOGLZ,Female,0,No,No,18,13-24,Month-to-month,No,Mailed check,19.65,391.7,No,0.0987,Low,23.27
9300-RENDD,Male,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,79.95,79.95,Yes,0.7505,High,720.03
0761-AETCS,Female,0,No,No,1,0-12,Month-to-month,No,Electronic check,19.3,19.3,Yes,0.2454,Low,56.83
8087-LGYHQ,Male,0,No,No,9,0-12,Month-to-month,Fiber optic,Electronic check,94.05,811.65,No,0.7449,High,840.69
4137-BTIKL,Male,0,No,No,2,0-12,Month-to-month,Fiber optic,Mailed check,90.75,174.75,No,0.5572,High,606.79
2190-BCXEC,Female,0,Yes,No,40,25-48,Month-to-month,Fiber optic,Credit card (automatic),78.85,3126.85,No,0.2958,Low,279.89
6227-FBDXH,Male,0,Yes,No,69,49+,One year,Fiber optic,Bank transfer (automatic),99.5,6841.45,No,0.1478,Low,176.47
2153-MREFK,Female,0,Yes,No,37,25-48,One year,Fiber optic,Electronic check,99.2,3754.6,Yes,0.2463,Low,293.2
2911-WDXMV,Male,0,No,Yes,18,13-24,Month-to-month,Fiber optic,Credit card (automatic),80.55,1406.65,No,0.4766,Medium,460.68
7206-PQBBZ,Male,1,Yes,No,11,0-12,Month-to-month,Fiber optic,Electronic check,70.2,834.7,No,0.669,High,563.57
3106-ULWFW,Female,0,Yes,No,8,0-12,Month-to-month,Fiber optic,Credit card (automatic),85.2,627.4,Yes,0.6756,High,690.73
0925-VYDLG,Female,0,No,No,3,0-12,Month-to-month,Fiber optic,Electronic check,75.25,242.0,Yes,0.6677,High,602.93
4547-FZJWE,Male,0,Yes,Yes,55,49+,One year,DSL,Credit card (automatic),59.45,3157.0,No,0.0213,Low,15.2
7422-WNBTY,Male,0,Yes,No,33,25-48,Month-to-month,Fiber optic,Electronic check,93.35,3092.0,No,0.5759,High,645.12
0842-IWYCP,Female,0,No,No,46,25-48,Month-to-month,DSL,Bank transfer (automatic),44.95,2168.9,No,0.0765,Low,41.26
3521-HTQTV,Male,0,No,No,34,25-48,Two year,No,Bank transfer (automatic),26.1,980.35,No,0.0168,Low,5.26
3744-ZBHON,Female,0,No,No,3,0-12,Month-to-month,No,Electronic check,20.2,65.95,No,0.2243,Low,54.37
3373-DIUUN,Male,0,Yes,Yes,30,25-48,Two year,No,Mailed check,21.25,711.9,No,0.0128,Low,3.26
8383-SGHJU,Female,0,No,No,33,25-48,One year,DSL,Electronic check,59.4,1952.8,No,0.0628,Low,44.76
7607-QKKTJ,Male,0,Yes,Yes,45,25-48,One year,Fiber optic,Credit card (automatic),95.0,4368.85,No,0.197,Low,224.58
7707-PYBBH,Male,0,No,No,40,25-48,Month-to-month,DSL,Mailed check,61.9,2647.1,No,0.0661,Low,49.1
8984-HPEMB,Female,0,No,No,71,49+,Two year,Fiber optic,Electronic check,118.65,8477.6,No,0.0727,Low,103.51
4349-GFQHK,Male,0,No,No,1,0-12,Month-to-month,DSL,Electronic check,54.35,54.35,Yes,0.4912,Medium,320.36
4139-DETXS,Female,0,Yes,Yes,72,49+,Two year,DSL,Bank transfer (automatic),64.45,4528.0,No,0.0079,Low,6.11
9779-DPNEJ,Female,0,Yes,Yes,22,13-24,Month-to-month,Fiber optic,Electronic check,80.15,1790.65,No,0.5491,High,528.12
9805-FILKB,Male,0,Yes,Yes,46,25-48,One year,No,Bank transfer (automatic),20.2,845.6,No,0.0159,Low,3.85
5793-YOLJN,Female,0,Yes,Yes,55,49+,Two year,No,Mailed check,21.0,1210.3,No,0.004,Low,1.01
0673-IGUQO,Male,0,No,No,1,0-12,Month-to-month,No,Mailed check,20.45,20.45,No,0.1912,Low,46.92
4123-FCVCB,Female,0,No,No,12,0-12,One year,DSL,Mailed check,75.85,854.45,No,0.2681,Low,244.02
8819-IMISP,Male,0,No,No,31,25-48,Month-to-month,Fiber optic,Electronic check,80.45,2429.1,No,0.4977,Medium,480.48
7802-EFKNY,Male,0,Yes,No,5,0-12,Month-to-month,DSL,Electronic check,24.95,100.4,Yes,0.6152,High,184.19
8311-UEUAB,Female,0,Yes,Yes,67,49+,Two year,DSL,Electronic check,75.5,5229.45,No,0.0325,Low,29.44
5858-EAFCZ,Male,0,No,No,1,0-12,Month-to-month,DSL,Mailed check,44.45,44.45,No,0.3565,Medium,190.16
8035-BUYVG,Male,0,Yes,No,40,25-48,One year,DSL,Electronic check,42.35,1716.45,Yes,0.0872,Low,44.32
1163-ONYEY,Male,0,Yes,Yes,41,25-48,Month-to-month,DSL,Credit card (automatic),74.55,3023.55,No,0.1176,Low,105.2
9787-XVQIU,Male,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,75.3,75.3,Yes,0.7599,High,686.65
8945-MUQUF,Male,0,No,No,51,49+,One year,Fiber optic,Electronic check,94.8,4837.6,Yes,0.2044,Low,232.53
5656-MJEFC,Male,0,Yes,Yes,42,25-48,Two year,DSL,Credit card (automatic),48.15,2032.3,No,0.0198,Low,11.44
6082-OQFBA,Male,0,Yes,Yes,23,13-24,One year,No,Mailed check,19.65,436.9,No,0.0342,Low,8.06
8051-HJRLT,Female,1,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,70.55,70.55,Yes,0.7271,High,615.56
8974-OVACP,Female,0,No,No,1,0-12,Month-to-month,No,Mailed check,20.15,20.15,No,0.1891,Low,45.72
4010-YLMVT,Female,0,No,No,56,49+,Month-to-month,Fiber optic,Credit card (automatic),106.6,5893.95,No,0.2809,Low,359.33
1379-FRVEB,Male,0,No,Yes,15,13-24,Month-to-month,Fiber optic,Electronic check,91.0,1430.05,No,0.634,High,692.33
8612-GXIDD,Male,0,Yes,Yes,12,0-12,Two year,No,Bank transfer (automatic),25.4,313.0,No,0.0508,Low,15.48
6288-CHQJB,Female,0,Yes,Yes,54,49+,Two year,DSL,Bank transfer (automatic),69.95,3871.85,No,0.009,Low,7.55
8160-HOWOX,Female,0,No,No,7,0-12,Month-to-month,DSL,Electronic check,66.85,458.1,No,0.5563,High,446.26
3023-GFLBR,Female,0,Yes,Yes,33,25-48,Month-to-month,Fiber optic,Credit card (automatic),86.15,2745.7,Yes,0.3379,Medium,349.32
6648-INWPS,Male,0,Yes,Yes,16,13-24,Month-to-month,No,Electronic check,20.15,341.35,No,0.1177,Low,28.46
4223-BKEOR,Female,0,No,Yes,21,13-24,One year,DSL,Mailed check,64.85,1336.8,No,0.0748,Low,58.21
4079-VTGLK,Male,1,Yes,No,30,25-48,Two year,DSL,Electronic check,74.85,2181.75,No,0.1428,Low,128.26
1763-WQFUK,Male,0,No,No,3,0-12,Month-to-month,DSL,Mailed check,50.5,147.75,No,0.3311,Medium,200.65
1391-UBDAR,Male,0,No,No,11,0-12,Month-to-month,Fiber optic,Electronic check,72.9,818.45,No,0.5482,High,479.57
8894-JVDCV,Female,0,No,No,62,49+,One year,Fiber optic,Credit card (automatic),115.05,7133.45,No,0.1158,Low,159.87
2023-VQFDL,Male,0,No,No,18,13-24,Month-to-month,No,Electronic check,19.0,348.8,No,0.1332,Low,30.37
1345-GKDZZ,Male,0,No,Yes,6,0-12,Month-to-month,No,Mailed check,19.55,128.6,No,0.1337,Low,31.37
2014-MKGMH,Female,0,No,No,46,25-48,One year,Fiber optic,Electronic check,101.1,4674.4,No,0.396,Medium,480.43
5628-FCGYG,Male,0,No,No,21,13-24,Month-to-month,Fiber optic,Electronic check,84.1,1737.45,No,0.6854,High,691.71
2560-WBWXF,Male,0,No,No,68,49+,Two year,No,Bank transfer (automatic),24.15,1498.85,No,0.0053,Low,1.54
0248-IPDFW,Female,0,No,No,1,0-12,Month-to-month,DSL,Electronic check,50.1,50.1,No,0.5818,High,349.78
7978-DKUQH,Female,0,Yes,No,25,25-48,Month-to-month,Fiber optic,Electronic check,74.6,1797.75,No,0.5069,High,453.78
4335-UPJSI,Female,0,No,Yes,24,13-24,Two year,No,Mailed check,19.75,498.1,No,0.0164,Low,3.89
0524-IAVZO,Female,0,Yes,No,30,25-48,Month-to-month,Fiber optic,Electronic check,85.0,2624.25,Yes,0.622,High,634.44
2737-YNGYW,Female,0,No,No,2,0-12,Month-to-month,Fiber optic,Electronic check,80.55,184.1,Yes,0.66,High,637.96
1784-EZDKJ,Male,0,Yes,No,51,49+,One year,Fiber optic,Bank transfer (automatic),106.8,5498.8,No,0.2637,Low,337.96
9297-FVVDH,Female,0,Yes,Yes,57,49+,Two year,DSL,Electronic check,84.5,4845.4,No,0.0335,Low,33.97
8007-YYPWD,Female,0,No,No,15,13-24,Two year,No,Bank transfer (automatic),25.05,369.1,No,0.0376,Low,11.3
7101-HRBLJ,Female,0,Yes,Yes,72,49+,Two year,DSL,Bank transfer (automatic),83.7,6096.9,No,0.0094,Low,9.44
5159-YFPKQ,Female,0,No,No,2,0-12,Month-to-month,Fiber optic,Electronic check,75.8,160.75,Yes,0.6808,High,619.26
6635-CPNUN,Male,0,Yes,No,28,25-48,Month-to-month,Fiber optic,Credit card (automatic),96.6,2684.35,No,0.3968,Medium,459.97
4021-RQSNY,Male,1,Yes,No,29,25-48,Month-to-month,Fiber optic,Electronic check,98.5,3004.15,Yes,0.7362,High,870.19
5453-YBTWV,Male,0,Yes,Yes,70,49+,Two year,Fiber optic,Credit card (automatic),101.1,6994.8,No,0.0207,Low,25.11
5039-LZRQT,Female,0,No,No,13,13-24,One year,No,Mailed check,20.2,273.25,No,0.0625,Low,15.15
2931-VUVJN,Female,1,Yes,No,59,49+,One year,Fiber optic,Electronic check,94.05,5483.9,No,0.1104,Low,124.6
9061-TIHDA,Male,1,Yes,No,13,13-24,Month-to-month,Fiber optic,Electronic check,95.25,1233.65,Yes,0.8053,High,920.46
8699-ASUFO,Male,1,Yes,No,7,0-12,Month-to-month,Fiber optic,Mailed check,74.4,527.9,Yes,0.6981,High,623.26
6418-PIQSP,Female,0,Yes,No,62,49+,Two year,DSL,Mailed check,81.0,4985.9,No,0.0126,Low,12.25
8220-OCUFY,Female,0,No,No,21,13-24,One year,DSL,Electronic check,60.25,1258.35,No,0.0965,Low,69.77
3995-WFCSM,Female,0,No,No,2,0-12,Month-to-month,DSL,Electronic check,60.85,111.4,No,0.4493,Medium,328.08
1895-QTKDO,Female,0,No,No,1,0-12,Month-to-month,DSL,Credit card (automatic),43.95,43.95,No,0.3304,Medium,174.25
2038-OEQZH,Male,0,No,No,4,0-12,Month-to-month,Fiber optic,Electronic check,86.05,308.1,No,0.6356,High,656.32
1178-PZGAB,Female,0,No,No,19,13-24,One year,No,Credit card (automatic),20.25,383.65,No,0.0433,Low,10.52
7927-AUXBZ,Female,0,No,No,30,25-48,Month-to-month,Fiber optic,Electronic check,85.15,2555.9,Yes,0.3608,Medium,368.67
2626-VEEWG,Male,0,Yes,Yes,67,49+,Two year,No,Credit card (automatic),19.4,1284.2,No,0.0031,Low,0.72
2878-RMWXY,Male,1,Yes,No,72,49+,Two year,Fiber optic,Credit card (automatic),102.65,7550.3,No,0.0546,Low,67.26
1657-DYMBM,Male,0,Yes,No,53,49+,Two year,No,Credit card (automatic),19.9,1110.05,No,0.0052,Low,1.24
7311-MQJCH,Female,0,No,No,5,0-12,One year,No,Electronic check,19.55,99.6,No,0.1174,Low,27.54
7375-WMVMT,Male,1,Yes,No,71,49+,Two year,Fiber optic,Credit card (automatic),95.5,6707.15,No,0.0408,Low,46.76
1136-XGEQU,Female,0,Yes,Yes,50,49+,One year,DSL,Credit card (automatic),84.15,4164.4,No,0.066,Low,66.65
2530-FMFXO,Male,0,Yes,Yes,56,49+,Two year,Fiber optic,Electronic check,103.2,5873.75,No,0.1429,Low,176.97
6844-DZKRF,Male,0,No,No,2,0-12,Month-to-month,DSL,Credit card (automatic),50.2,109.25,No,0.3184,Medium,191.8
4695-WJZUE,Female,1,No,No,2,0-12,Month-to-month,Fiber optic,Electronic check,88.55,179.25,Yes,0.8147,High,865.7
7619-ODSGN,Male,0,Yes,Yes,24,13-24,Month-to-month,DSL,Electronic check,54.75,1338.15,Yes,0.1818,Low,119.44
5970-GHJAW,Male,0,Yes,Yes,46,25-48,Two year,No,Credit card (automatic),19.95,862.4,No,0.0056,Low,1.34
8879-XUAHX,Male,0,Yes,No,71,49+,Two year,Fiber optic,Electronic check,116.25,8564.75,No,0.0825,Low,115.09
3689-MOZGR,Female,0,No,No,29,25-48,Month-to-month,DSL,Electronic check,31.2,926.2,No,0.2674,Low,100.11
4195-PNGZS,Male,0,Yes,Yes,69,49+,Two year,No,Bank transfer (automatic),24.45,1718.2,No,0.003,Low,0.88
5003-XZWWO,Male,0,Yes,No,71,49+,Two year,DSL,Credit card (automatic),84.2,5956.85,No,0.0164,Low,16.57
3988-RQIXO,Female,1,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,91.3,91.3,Yes,0.8031,High,879.88
7622-FWGEW,Male,1,Yes,No,56,49+,Two year,DSL,Bank transfer (automatic),85.65,4824.45,No,0.0218,Low,22.41
6922-NCEDI,Male,0,No,Yes,56,49+,One year,No,Mailed check,21.2,1238.65,No,0.0108,Low,2.75
2514-GINMM,Male,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,79.5,79.5,Yes,0.753,High,718.36
9891-NQDBD,Female,0,Yes,No,28,25-48,One year,No,Mailed check,25.55,672.2,No,0.0441,Low,13.52
6131-IUNXN,Female,0,Yes,Yes,19,13-24,Month-to-month,No,Mailed check,20.2,382.2,No,0.0768,Low,18.62
8548-AWOFC,Male,0,Yes,No,66,49+,Month-to-month,DSL,Electronic check,63.85,4264.6,No,0.0809,Low,61.99
9798-DRYDS,Female,0,Yes,Yes,17,13-24,One year,DSL,Mailed check,61.95,1070.7,No,0.1267,Low,94.19
8532-UEFWH,Male,0,Yes,Yes,52,49+,Two year,No,Mailed check,25.75,1345.85,No,0.0066,Low,2.04
6296-DDOOR,Female,0,No,No,19,13-24,One year,DSL,Electronic check,58.2,1045.25,No,0.167,Low,116.63
7951-VRDVK,Female,0,No,No,36,25-48,One year,DSL,Bank transfer (automatic),85.85,3003.55,No,0.0429,Low,44.2
5931-FLJJF,Male,1,Yes,No,7,0-12,Month-to-month,Fiber optic,Mailed check,70.1,467.55,Yes,0.6268,High,527.26
4815-YOSUK,Male,0,Yes,Yes,72,49+,One year,Fiber optic,Credit card (automatic),104.9,7537.5,No,0.0549,Low,69.11
2659-VXMWZ,Male,0,Yes,Yes,67,49+,One year,Fiber optic,Electronic check,111.3,7482.1,Yes,0.1628,Low,217.44
0380-NEAVX,Male,1,No,No,34,25-48,One year,Fiber optic,Electronic check,99.85,3343.15,No,0.4068,Medium,487.43
3207-OYBWH,Male,1,Yes,No,57,49+,Month-to-month,Fiber optic,Bank transfer (automatic),95.25,5427.05,Yes,0.3379,Medium,386.22
4285-GYRQC,Female,0,Yes,No,7,0-12,Month-to-month,Fiber optic,Electronic check,86.25,587.1,Yes,0.6968,High,721.19
7216-EWTRS,Female,1,Yes,No,1,0-12,Month-to-month,Fiber optic,Electronic check,100.8,100.8,Yes,0.844,High,1020.9
4365-MSDYN,Male,0,Yes,No,8,0-12,Month-to-month,No,Bank transfer (automatic),19.55,161.15,No,0.1946,Low,45.65
7036-TYDEC,Female,0,No,No,69,49+,Two year,Fiber optic,Electronic check,104.0,7028.5,No,0.0834,Low,104.08
5802-ADBRC,Female,0,Yes,No,50,49+,One year,Fiber optic,Mailed check,104.4,5232.9,No,0.2394,Low,299.92
8076-FEZKJ,Male,0,No,No,10,0-12,One year,No,Mailed check,19.5,225.85,No,0.0742,Low,17.36
5197-YPYBZ,Female,0,Yes,Yes,12,0-12,Two year,No,Credit card (automatic),25.25,274.7,No,0.0337,Low,10.21
8337-MSSXB,Female,0,No,No,14,13-24,Month-to-month,Fiber optic,Electronic check,86.3,1180.95,Yes,0.6115,High,633.27
4312-GVYNH,Female,0,Yes,No,70,49+,Two year,DSL,Bank transfer (automatic),49.85,3370.2,No,0.0115,Low,6.88
8495-LJDFO,Female,1,No,No,64,49+,Month-to-month,Fiber optic,Bank transfer (automatic),108.95,7111.3,No,0.2595,Low,339.27
0839-JTCUD,Female,0,Yes,Yes,66,49+,Two year,DSL,Credit card (automatic),89.9,5958.85,No,0.0106,Low,11.44
5494-WOZRZ,Female,0,Yes,Yes,71,49+,Two year,DSL,Credit card (automatic),82.0,5999.85,No,0.0101,Low,9.94
1302-UHBDD,Male,1,No,No,20,13-24,Month-to-month,Fiber optic,Electronic check,89.95,1648.45,No,0.621,High,670.31
2234-EOFPT,Male,0,Yes,No,72,49+,Two year,DSL,Bank transfer (automatic),79.35,5753.25,No,0.0114,Low,10.86
8619-IJNDK,Female,0,Yes,Yes,71,49+,Two year,DSL,Credit card (automatic),64.05,4492.9,No,0.0029,Low,2.23
